t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,flags
999270097.995,999270106.995,999270102.875,999270099.04,999270106.95,33.3396179946,2.73446791297,6.86796130689e-15,5.63300390071e-16,16.2725984516,0.0855867895225,0.0929152645962,32.3791439022,2.76808635523,6.67010364384e-15,5.70225789177e-16,16.3043365952,0.0890643616131,0.0970286089884,36.0813226543,2.63614538111,7.43275246678e-15,5.43045948508e-16,16.1867938766,0.0765612478144,0.0823723677908,161.0,187.33813121,9.0,7.73271603408,5.19210819972,14.2352272445,19.2221126557,0.859530028978,182.81312561,237.138076782,271.466654382,301.564711295,44.4567490067,0.0
999270106.995,999270115.995,999270111.757,999270107.005,999270115.99,27.834784553,2.24533623564,5.73396561791e-15,4.62539264541e-16,16.4685303397,0.0842292793339,0.0913173527216,24.9422320852,2.35300700104,5.13809980955e-15,4.84719442214e-16,16.5876617101,0.0978789669499,0.107584957827,28.6444108373,2.21426154248,5.90074863248e-15,4.5613787775e-16,16.4374002649,0.080843359029,0.0873506943055,142.0,167.348549945,3.0,2.56941536083,5.84227585951,4.73006009607,21.6291495511,0.848749906301,181.972183228,236.493789673,272.525979866,301.564599262,44.4567458954,0.0
999270115.995,999270124.995,999270120.646,999270116.01,999270124.99,29.9076802792,2.45911583159,6.16098213752e-15,5.06577861307e-16,16.3905431768,0.0857924569515,0.0931577334545,28.9328395522,2.49278085072,5.96016494775e-15,5.13512855248e-16,16.4265223534,0.0897320040253,0.0978216090692,32.6350183043,2.36238305081,6.72281377069e-15,4.86650908466e-16,16.2957903485,0.0758798436833,0.0815840809662,162.0,190.838979309,10.0,8.66342958021,5.84767495852,15.9485862727,21.6491379807,0.849112538924,182.325622559,235.848526001,272.631328006,301.564665386,44.4566349683,0.0
999270124.995,999270133.995,999270129.469,999270125.045,999270133.975,28.0098324738,2.31069420374,5.7700254896e-15,4.76003005969e-16,16.4617237217,0.0860655738457,0.0934798757082,25.9303730801,2.38632347707,5.34165685449e-15,4.91582636276e-16,16.5454780866,0.0955845539417,0.104819003173,29.6325518322,2.24991113757,6.10430567743e-15,4.6348169434e-16,16.4005773682,0.0794570280425,0.0857343123311,149.0,173.463208167,6.0,5.15999637286,5.85380594791,9.49908423185,21.6718359993,0.859135454603,184.050369263,235.28453064,271.597917632,301.564521038,44.4566842927,0.0
999270133.995,999270142.995,999270138.606,999270134.025,999270142.94,30.1847710111,2.44917249765,6.21806282829e-15,5.04529534516e-16,16.3805302861,0.084704179676,0.0918758586856,28.9248885454,2.49277812044,5.95852704035e-15,5.1351229281e-16,16.4268207645,0.0897555835964,0.0978496354918,32.6270672975,2.36235113674,6.72117586329e-15,4.86644334169e-16,16.2960549032,0.0758967132907,0.0816035838045,164.0,190.751154612,9.0,7.75630973169,5.84640822518,14.278661097,21.6444483074,0.859921332949,184.383331299,234.523620605,271.795842425,301.564390264,44.4567835889,0.0
999270142.995,999270151.995,999270147.334,999270143.0,999270151.97,27.0651908181,2.33738893496,5.57542930852e-15,4.81502120602e-16,16.4989722666,0.0899358582469,0.0980639520214,25.8057027671,2.38301346002,5.31597477002e-15,4.90900772764e-16,16.5507107732,0.0958990173272,0.105197332551,29.5078815192,2.2462633902,6.07862359296e-15,4.62730258381e-16,16.4051549225,0.0796559783655,0.0859660023435,148.0,172.565790014,9.0,7.75984077031,5.8481253526,14.2851614181,21.6508054201,0.857875952122,184.221755981,233.628005981,272.469981806,301.564445737,44.4567873921,0.0
999270151.995,999270160.995,999270156.698,999270152.0,999270160.92,31.3760963099,2.50501784807,6.46347583983e-15,5.16033676703e-16,16.3385027265,0.0833969349336,0.0903397560311,30.3608049749,2.53938525176,6.25432582483e-15,5.23113361862e-16,16.3742167948,0.0872128173064,0.0948349847193,34.062983727,2.41170541072,7.01697464777e-15,4.96811314608e-16,16.2492932823,0.0742722804101,0.0797285807059,173.0,199.488037849,10.0,8.54773990416,5.85644638319,15.7356120963,21.6816113627,0.867365263656,183.556488037,232.987213135,273.388121262,301.564445304,44.4567876762,0.0
999270160.995,999270169.995,999270166.004,999270161.0,999270169.915,27.0637797057,2.27620654258,5.57513861938e-15,4.68898547771e-16,16.4990288757,0.0876786405927,0.0953861015858,24.9734211979,2.35344498813,5.14452476677e-15,4.84809667554e-16,16.5863048951,0.0977794704394,0.107464745369,28.67559995,2.21481156403,5.9071735897e-15,4.5625118219e-16,16.4362187176,0.0807779523358,0.0872743333312,146.0,167.629890429,6.0,5.11827023331,5.84573263406,9.42227020223,21.6419471483,0.871097054859,182.415527344,232.377090454,274.664236015,301.564449257,44.456563526,0.0
999270169.995,999270178.995,999270174.424,999270170.01,999270178.96,25.7938050413,2.35066496835,5.3135238385e-15,4.84236983481e-16,16.5512114676,0.0946941547097,0.103749076218,25.3412362473,2.36707929047,5.22029466695e-15,4.87618333838e-16,16.5704305058,0.0969558174349,0.106470534754,29.0434149994,2.22925737083,5.98294348988e-15,4.59227018391e-16,16.4223807988,0.0802932861793,0.0867088060387,146.0,169.736381089,12.0,10.3163520091,5.84422944382,18.9914661986,21.6363820694,0.86032204958,181.286224365,232.63142395,275.405076027,301.564405189,44.4565464064,0.0
999270178.995,999270187.995,999270183.207,999270179.035,999270187.93,23.0464832893,2.16479158227,4.74757555759e-15,4.45947065947e-16,16.6734883378,0.0974753563502,0.107097463113,21.5220795724,2.22419145129,4.43354839191e-15,4.58183438966e-16,16.7477894181,0.106777968699,0.118436121226,25.2242583245,2.07698757201,5.19619721485e-15,4.27859439834e-16,16.5754539864,0.0859101529147,0.0932965345658,126.0,147.492186916,8.0,6.91721512269,5.84723582429,12.7339642031,21.6475122273,0.854426550525,180.393127441,233.401809692,275.648572441,301.564453339,44.4567577792,0.0
999270187.995,999270196.995,999270192.392,999270188.2,999270196.985,22.2620516938,2.21873729546,4.58598264893e-15,4.57059882865e-16,16.7110870328,0.103150559163,0.113989120068,21.7875317302,2.23699317204,4.48823153641e-15,4.60820593441e-16,16.7344799185,0.106116938548,0.117623268017,25.4897104823,2.09033555969,5.25088035935e-15,4.30609125296e-16,16.5640877433,0.0855752104095,0.0929016165316,128.0,148.695487183,12.0,10.227939729,5.83354947425,18.8287072283,21.596842913,0.861043963027,179.856216431,234.134277344,275.635127291,301.564449271,44.4566293004,0.0
999270196.995,999270205.995,999270201.515,999270196.995,999270205.98,27.134177402,2.30151482608,5.58964054481e-15,4.74112054173e-16,16.4962083498,0.0883939833422,0.0962334316343,25.3235384564,2.36794898502,5.21664892202e-15,4.87797490913e-16,16.5711890262,0.0970547371691,0.106589850326,29.0257172085,2.22999956654,5.97929774495e-15,4.59379910708e-16,16.4230426007,0.0803662578785,0.0867939172778,148.0,169.416756216,7.0,5.99731065266,5.83678105176,11.0405037015,21.6088067906,0.873806908032,179.546035767,235.521057129,275.05140064,301.564497699,44.4569037753,0.0
