t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,flags
993336757.995,993336766.995,993336762.16,993336758.09,993336766.875,22.8974035168,2.19949836385,4.71686512447e-15,4.53096662953e-16,16.6805344057,0.0995846876221,0.109649613041,21.8750838726,2.23910572843,4.50626727775e-15,4.61255780056e-16,16.7301256829,0.105807361087,0.11724296704,25.5150589583,2.09467241127,5.25610214541e-15,4.31502516722e-16,16.5630085595,0.0856640124064,0.0930062937463,137.0,148.37506664,9.0,8.26883810109,5.81519591557,15.2221792316,21.1671682513,0.923410811199,91.1050720215,422.857421875,309.739468369,301.563957841,44.4568290216,32.0
993336766.995,993336775.995,993336771.619,993336767.22,993336775.98,23.7138093082,2.29562440688,4.88504471749e-15,4.72898627816e-16,16.642496692,0.100323933742,0.110546649358,23.5602899496,2.30135951155,4.85341972961e-15,4.74080059378e-16,16.6495484228,0.101188974833,0.111598050039,27.2002650353,2.1612856037,5.60325459727e-15,4.45224834362e-16,16.4935671606,0.0830146300182,0.0898912808629,146.0,158.387881586,12.0,11.0280982534,5.8230271426,20.3017263301,21.1956737225,0.921862365179,92.2893066406,422.368164062,308.522617601,301.563661699,44.4570844144,32.0
993336775.995,993336784.995,993336780.496,993336776.03,993336784.875,23.4523993286,2.33110620044,4.8311942617e-15,4.80207877291e-16,16.654531799,0.102886708444,0.113666941277,23.8954377525,2.31471681761,4.92246017701e-15,4.76831664428e-16,16.6342125225,0.100386477868,0.110622605424,27.5354128382,2.17539301659,5.67229504467e-15,4.48130961418e-16,16.4802710194,0.0825570980475,0.0893550089533,148.0,160.216678649,14.0,12.9051960537,5.81856824123,23.7572927352,21.1794434326,0.923816388506,94.0555801392,421.729095459,306.715082175,301.563808275,44.4568341184,32.0
993336784.995,993336793.995,993336789.497,993336784.995,993336793.88,22.597904558,2.18557399545,4.65516833896e-15,4.50228243062e-16,16.6948295748,0.100235232112,0.110438943196,21.5716252081,2.22551427295,4.44375479288e-15,4.58455940227e-16,16.7452928347,0.106604725006,0.118222980819,25.2116002939,2.08039511126,5.19358966054e-15,4.28561392919e-16,16.5759989671,0.086087190778,0.0935053804932,136.0,146.861911748,9.0,8.27049400184,5.8251721444,15.2252275943,21.2034814756,0.926151808742,94.9039077759,420.8855896,305.810126293,301.563941965,44.4565318142,32.0
993336793.995,993336802.995,993336798.455,993336794.02,993336802.955,22.0214237368,2.36565130093,4.53641328979e-15,4.87324167991e-16,16.7228865157,0.110785802183,0.123388195582,23.6673092412,2.30514735978,4.87546570368e-15,4.74860356115e-16,16.6446277865,0.100910359668,0.111259208949,27.3072843269,2.165343756,5.62530057134e-15,4.46060813737e-16,16.4893037193,0.0828508786612,0.0896992919613,145.0,159.038884402,18.0,16.7227682342,5.82404615921,30.7850960675,21.1993829176,0.911835238118,96.5357894897,420.732421875,304.171596927,301.564140056,44.4565442335,32.0
993336802.995,993336811.995,993336807.511,993336803.04,993336811.935,26.0463485974,2.38438284189,5.36554781106e-15,4.9118286543e-16,16.5406328781,0.0951029605345,0.104240068116,25.9357495098,2.3883624504,5.34276439902e-15,4.92002664782e-16,16.5452529923,0.0956437483609,0.10489020125,29.5757245955,2.25370064395,6.09259926668e-15,4.64262332654e-16,16.4026615162,0.0797335072692,0.0860563144564,159.0,172.217915954,12.0,11.1637093615,5.82294832364,20.5513740519,21.1953868235,0.923690089458,98.130241394,420.92388916,302.594051988,301.563952153,44.4566640921,32.0
993336811.995,993336820.995,993336816.536,993336812.055,993336820.955,28.1306289284,2.33203581466,5.79490955926e-15,4.8039937782e-16,16.457051395,0.0864711222446,0.0939585473664,26.2565024858,2.40006148578,5.40883951207e-15,4.94412666071e-16,16.5319078122,0.0949681013254,0.104078051915,29.8964775715,2.26607258932,6.15867437973e-15,4.668109534e-16,16.390949944,0.0793261353848,0.0855819298058,162.0,174.057367045,6.0,5.58461863125,5.82200249608,10.2807752075,21.1919440347,0.930865809358,98.9625396729,421.132415771,301.778282049,301.563945202,44.4565192486,32.0
993336820.995,993336829.995,993336825.523,993336820.995,993336829.96,28.6479043124,2.39251316605,5.90146828836e-15,4.92857712206e-16,16.4372678565,0.0870867406646,0.0946859118115,27.3670529433,2.43800231489,5.63761290632e-15,5.02228476868e-16,16.4869299191,0.0926547474523,0.101305731887,31.007028029,2.30638256846,6.38744777397e-15,4.75114809103e-16,16.3513496454,0.0778973895209,0.0839211949337,168.0,180.741378239,8.0,7.46991778735,5.82904553347,13.7514395631,21.2175805153,0.929615813176,99.1288452148,421.648162842,301.648959448,301.563827419,44.4564708585,32.0
993336829.995,993336838.995,993336834.242,993336830.09,993336838.895,24.4161188332,2.32252240414,5.02972047963e-15,4.78439615254e-16,16.610808425,0.0986567604885,0.108525533129,24.2686151967,2.32797093221,4.99933473052e-15,4.79562012035e-16,16.6173875111,0.0994522492711,0.10948904878,27.9085902824,2.18955921948,5.74916959818e-15,4.51049199213e-16,16.4656552501,0.0820047377273,0.088708242496,150.0,162.46597023,12.0,11.0439652273,5.82136068452,20.3309359866,21.1896078566,0.923568665866,98.0833892822,422.344360352,302.742316611,301.564164474,44.4566604559,32.0
993336838.995,993336847.995,993336843.484,993336839.015,993336847.87,25.2176600788,2.22023934084,5.19483797622e-15,4.57369304212e-16,16.5757380341,0.0916151834845,0.100064139127,23.3305717041,2.29201251311,4.80609777103e-15,4.72154577701e-16,16.6601865473,0.101743870413,0.112273467269,26.9705467898,2.15142639734,5.55593263869e-15,4.43193837853e-16,16.5027756219,0.0833276160641,0.0902584138121,145.0,157.154389744,6.0,5.54827873987,5.82688927182,10.2138767711,21.2097317767,0.922900584312,96.265083313,422.898010254,304.596812998,301.563929102,44.4567012906,32.0
993336847.995,993336856.995,993336851.456,993336848.04,993336854.95,24.4996425275,2.52984672294,5.04692636067e-15,5.21148424925e-16,16.6071006309,0.106695229227,0.118334318016,23.1017484168,2.59013582582,4.75896017386e-15,5.3356798012e-16,16.6708878751,0.115377766522,0.129112611788,26.7417235025,2.43002762375,5.50879504151e-15,5.00585690492e-16,16.5120265148,0.0944327642919,0.103435349193,113.0,121.103408608,6.0,5.51551314688,4.52863139493,10.1535582931,16.4841054499,0.933251978129,94.7216415405,423.518798828,306.182968243,301.564079272,44.4569540645,32.0
993336883.995,993336892.995,993336890.712,993336889.085,993336892.99,34.7623383382,3.86398273172,7.16104169766e-15,7.95980442734e-16,16.2272275445,0.114435909803,0.127934037676,33.0767424737,3.94729619255,6.81380894957e-15,8.13143015666e-16,16.2811931701,0.122402647134,0.137976256831,36.7167175594,3.76507694803,7.56364381723e-15,7.75605851294e-16,16.1678403782,0.105989768128,0.117467016047,86.0,95.0998834322,3.0,2.7497463237,2.59009763818,5.06203300499,9.42789087255,0.904453071046,110.619628906,413.621063232,289.700763786,301.564230688,44.4569138055,4.0
993336892.995,993336901.995,993336897.562,993336893.055,993336901.975,25.3681706039,2.33461269858,5.2258431444e-15,4.80930215908e-16,16.5692771257,0.0955856379341,0.104820306904,24.9438491841,2.35013722069,5.13843293192e-15,4.84128267461e-16,16.58759132,0.0977587471897,0.107439710439,28.5838242698,2.21342604042,5.88826779957e-15,4.55965764327e-16,16.439699167,0.0809790241073,0.0875091122988,151.0,166.767199741,11.0,10.1912446834,5.83432077411,18.7611549853,21.2367822598,0.90561399738,110.559501648,413.874633789,289.772855094,301.56411954,44.4569323613,0.0
993336901.995,993336910.995,993336906.475,993336901.995,993336910.98,27.7671071403,2.41992984118,5.72002407089e-15,4.98505547284e-16,16.47117341,0.0907246269497,0.0990025834034,27.3371466992,2.43509962719,5.63145222004e-15,5.01630523201e-16,16.4881170417,0.0926460505551,0.101295334009,30.9771217849,2.30351977077,6.3812870877e-15,4.74525072778e-16,16.3523973421,0.0778765662278,0.0838970254236,166.0,180.841557253,11.0,10.1796265636,5.83790703696,18.739767083,21.2498361673,0.918027092607,112.070968628,414.007659912,288.269564198,301.563988664,44.4569866202,0.0
993336910.995,993336919.995,993336915.144,993336911.045,993336919.985,26.5470823258,2.55789547283,5.46869895911e-15,5.26926467403e-16,16.5199580084,0.0998761892864,0.110003173566,28.7196063566,2.48403924446,5.91623890945e-15,5.11712084359e-16,16.4345537925,0.090067134316,0.0982200664219,32.3595814423,2.35511069788,6.66607377711e-15,4.85152803763e-16,16.3049927611,0.0762760565088,0.082042312516,174.0,188.791805881,20.0,18.4208982061,5.83418565589,33.9111989702,21.2362904329,0.92178258969,113.823295593,413.421020508,286.491238848,301.564401978,44.4567955795,0.0
993336919.995,993336928.995,993336924.452,993336920.095,993336928.955,23.1392053869,2.47963855105,4.7666763097e-15,5.10805541517e-16,16.6691288976,0.110527717886,0.12306807357,25.8923923939,2.38273015526,5.33383283315e-15,4.90842411983e-16,16.5470695499,0.0955807896688,0.104814475856,29.5323674796,2.24820506698,6.0836677008e-15,4.63130243797e-16,16.4042543404,0.0796586329778,0.0859690944258,160.0,172.553861695,22.0,20.2912962981,5.84287263166,37.3544318215,21.2679108083,0.927326016931,114.642555237,412.660797119,285.638175084,301.564016576,44.4567644664,0.0
993336928.995,993336937.995,993336933.428,993336929.295,993336937.975,28.9986870251,2.37580869748,5.97372952718e-15,4.89416591681e-16,16.4240541631,0.085496048561,0.0928083185678,27.3531325596,2.43434515738,5.63474530727e-15,5.0147510242e-16,16.4874823246,0.0925666507491,0.101200413266,30.9931076453,2.30286851724,6.38458017493e-15,4.74390914552e-16,16.3518371884,0.0778165682138,0.0838273915771,168.0,181.130657767,7.0,6.33156766989,5.8442238139,11.6558404832,21.2728290779,0.927566322574,114.561264038,411.600128174,285.674351248,301.564141419,44.4567159099,0.0
993336937.995,993336946.995,993336942.134,993336938.01,993336946.865,21.4694554187,2.24618818043,4.42270781624e-15,4.62714765169e-16,16.7504474287,0.108034716454,0.119984562644,21.8500772304,2.23165575073,4.50111590945e-15,4.59721084651e-16,16.7313675591,0.105586900669,0.116972289309,25.4900523161,2.08757515327,5.25095077711e-15,4.30040481573e-16,16.5640731829,0.0854654346013,0.0927722417755,138.0,149.092986876,14.0,12.7745226096,5.84906555024,23.5167348041,21.2904528776,0.925681242564,114.197677612,410.762481689,286.004892431,301.564125108,44.4567034854,0.0
993336946.995,993336955.995,993336951.222,993336946.995,993336955.96,29.3701164427,2.39008091683,6.05024398721e-15,4.92356668868e-16,16.4102358291,0.0849438103333,0.0921578779167,27.7493153596,2.44737129964,5.71635896408e-15,5.04158487726e-16,16.4718693187,0.0917675498582,0.100245953284,31.3892904453,2.31672826002,6.46619383174e-15,4.77246021564e-16,16.3380462535,0.0773148971882,0.0832454761324,169.0,183.574690432,7.0,6.41464622404,5.84832240001,11.8087805488,21.2877478293,0.920710287537,113.321350098,410.142089844,286.857996744,301.564241781,44.4569857929,0.0
993336955.995,993336964.995,993336960.856,993336956.095,993336964.94,27.9841655584,2.31831354003,5.76473810504e-15,4.77572589245e-16,16.4627190963,0.0864144971243,0.0938916889157,26.079328913,2.38747869287,5.37234175608e-15,4.91820610732e-16,16.5392589707,0.0951058861438,0.104243583355,29.7193039987,2.25346331934,6.12217662373e-15,4.64213443785e-16,16.397403414,0.0793539817795,0.0856143446734,160.0,173.930715002,6.0,5.51619279596,5.85244913575,10.1548094653,21.3027690446,0.920080590173,112.123718262,409.668609619,288.038600884,301.564119764,44.4568748618,0.0
