t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,flags
999270097.995,999270107.995,999270103.288,999270099.04,999270107.88,32.8359835575,2.54077360584,6.76421261284e-15,5.23399362804e-16,16.2891249262,0.0809199773756,0.0874401573376,31.5707276388,2.58304648983,6.50356989359e-15,5.32107576904e-16,16.331788521,0.0853852759136,0.0926777898651,35.2729063909,2.45730638612,7.26621871652e-15,5.0620511554e-16,16.2113968855,0.0731200214118,0.0784022411363,177.0,206.045850595,9.0,7.73271603408,5.84147641002,14.2352272445,21.6261898461,0.859155053017,182.790512085,237.085784912,271.516119444,301.564744821,44.4566992401,0.0
999270107.995,999270117.995,999270113.191,999270108.035,999270117.98,27.3970730543,2.12566284595,5.64379704919e-15,4.37886546266e-16,16.4857395806,0.0811310843198,0.08768672613,24.6643514433,2.22246415375,5.08085639732e-15,4.57827615672e-16,16.5998257499,0.0936741713598,0.102525807929,28.3665301954,2.09024471922,5.84350522025e-15,4.3059041216e-16,16.44798446,0.0771942444045,0.0831056110222,156.0,184.169692147,4.0,3.41907177477,6.49249981856,6.29420031264,24.0363948764,0.847286089211,181.894775391,236.413009644,272.636373978,301.564520823,44.4567852143,0.0
999270117.995,999270127.995,999270122.883,999270118.07,999270127.865,29.6130442825,2.36892248521,6.10028712219e-15,4.87998031954e-16,16.4012923599,0.0835552790221,0.090525607231,29.3422275887,2.37770033127,6.04449888327e-15,4.89806268241e-16,16.4112672967,0.0845977761207,0.0917506766996,33.0444063408,2.25474588188,6.80714770621e-15,4.64477651668e-16,16.2822551151,0.0716658028304,0.0767326358179,183.0,214.783395152,14.0,12.1153775236,6.49984124203,22.3033086231,24.0635741383,0.852228847851,182.775268555,235.70602417,272.358393382,301.564645006,44.4566250396,0.0
999270127.995,999270137.995,999270133.275,999270128.02,999270137.945,29.7084262825,2.22329248649,6.1199358142e-15,4.57998252217e-16,16.3978008827,0.0783566218625,0.0844544787468,27.2237929117,2.30762136325,5.60810133981e-15,4.7537000083e-16,16.4926284188,0.0883390339564,0.0961683003275,30.9259716638,2.18077861631,6.37075016275e-15,4.4924039496e-16,16.3541916159,0.0739829984553,0.0793953099727,173.0,201.105314309,5.0,4.30083725205,6.50279695317,7.91745039582,24.0745167093,0.860398136237,184.346282959,235.035995483,271.513624814,301.56440334,44.4567196629,0.0
999270137.995,999270147.995,999270143.311,999270138.03,999270147.81,30.0912397005,2.35378117175,6.1987953783e-15,4.84878921381e-16,16.3838997995,0.081769944214,0.088433535711,29.3314785928,2.37850549441,6.04228459011e-15,4.89972131848e-16,16.4116651095,0.0846551696883,0.0918181959458,33.0336573449,2.2554724383,6.80493341304e-15,4.64627322291e-16,16.2826083511,0.0717107234391,0.0767841378413,184.0,214.505420071,12.0,10.3789539373,6.49354135487,19.1067106572,24.0402508299,0.857993240599,184.280059814,233.959320068,272.22160088,301.564538337,44.4567993012,0.0
999270147.995,999270157.995,999270153.684,999270148.075,999270157.985,27.9007071988,2.2266123454,5.74754568295e-15,4.58682143153e-16,16.4659619713,0.083363205843,0.0903001752239,26.3704366797,2.27883554781,5.43230995603e-15,4.69440122849e-16,16.5272066962,0.089990681523,0.0981291432117,30.0726154319,2.15031572131,6.19495877896e-15,4.4296503859e-16,16.3845719986,0.074984607069,0.0805500404723,169.0,195.586079272,9.0,7.67318854042,6.50379345007,14.1256425403,24.078205919,0.864277763976,183.823669434,233.221008301,273.033767086,301.564434825,44.4568219144,0.0
999270157.995,999270167.995,999270162.934,999270158.14,999270167.97,26.4171604646,2.17580464298,5.44193505571e-15,4.48215756454e-16,16.5252846645,0.0859326501868,0.0933230697643,24.8922411914,2.22906479627,5.12780168543e-15,4.59187348031e-16,16.589839999,0.0931164953321,0.101858053342,28.5944199435,2.09741777892,5.89045050836e-15,4.32068062457e-16,16.4392967724,0.07685400564,0.0827113745143,162.0,185.862892684,9.0,7.68757292522,6.49997073033,14.1521228851,24.0640535272,0.871711375093,182.834442139,232.553390503,274.224810244,301.56437956,44.4566546661,0.0
999270167.995,999270177.995,999270172.731,999270168.025,999270177.965,27.8586294786,2.26170791943,5.73887767259e-15,4.65911831402e-16,16.4676006319,0.0847502128339,0.0919300241941,26.8390588361,2.29614923627,5.52884612024e-15,4.73006742672e-16,16.508081794,0.0891271040465,0.0971030866428,30.5412375882,2.16847731842,6.29149494317e-15,4.46706327595e-16,16.3677834212,0.0744753184675,0.0799626072971,171.0,198.364291369,11.0,9.46458888962,6.49496572614,17.4234477286,24.045524107,0.862222458837,181.523162842,232.493759155,275.300688515,301.564440077,44.4564737801,0.0
999270177.995,999270187.995,999270182.692,999270178.185,999270187.93,23.3908722924,2.06864829703,4.81851969224e-15,4.26141549189e-16,16.6573839554,0.0920095091894,0.100534791022,21.8906391371,2.1237426794,4.50947166225e-15,4.37490991957e-16,16.7293538956,0.100532424107,0.110799886014,25.5928178893,1.98501696017,5.27212048519e-15,4.08913493795e-16,16.5597047341,0.0811051502682,0.0876564300633,142.0,166.229373939,9.0,7.76897824217,6.49515714362,14.3019826731,24.0462327687,0.854375264161,180.419158936,233.37109375,275.646400594,301.5644489,44.4567886089,0.0
999270187.995,999270197.995,999270193.018,999270188.2,999270197.93,23.2037007044,2.11557273139,4.7799623451e-15,4.35807982666e-16,16.6661068624,0.0947349598379,0.103798066506,22.4061160399,2.14445486871,4.61565990422e-15,4.41757702955e-16,16.7040835479,0.0992375375105,0.109228830761,26.108294792,2.00688148874,5.37830872716e-15,4.13417586681e-16,16.5380537307,0.0804057578349,0.0868399935994,146.0,169.244109171,12.0,10.227939729,6.48238847151,18.8287072283,23.9989608622,0.86289573573,179.788192749,234.271347046,275.607014538,301.564425371,44.4567245417,0.0
